film,filmLabel,book,bookLabel
http://www.wikidata.org/entity/Q1767206,Death Is a Caress,http://www.wikidata.org/entity/Q111621568,Q111621568
http://www.wikidata.org/entity/Q4759352,Andrine og Kjell,http://www.wikidata.org/entity/Q111621553,Q111621553
http://www.wikidata.org/entity/Q7770982,The Twonky,http://www.wikidata.org/entity/Q111712367,The Twonky
http://www.wikidata.org/entity/Q10474543,Where the Wind Blows,http://www.wikidata.org/entity/Q111621587,Q111621587
http://www.wikidata.org/entity/Q11995484,Peter van Heeren,http://www.wikidata.org/entity/Q111621695,Q111621695
http://www.wikidata.org/entity/Q17414838,Kristine Valdresdatter,http://www.wikidata.org/entity/Q111621592,Q111621592
http://www.wikidata.org/entity/Q19999600,Så møtes vi imorgen,http://www.wikidata.org/entity/Q111621760,Q111621760
http://www.wikidata.org/entity/Q22138366,Trine!,http://www.wikidata.org/entity/Q111621778,Q111621778
http://www.wikidata.org/entity/Q130598232,The Old Woman with the Knife,http://www.wikidata.org/entity/Q111605768,The Old Woman with the Knife
http://www.wikidata.org/entity/Q131834,Pin,http://www.wikidata.org/entity/Q113372241,Pin
http://www.wikidata.org/entity/Q1304692,The Big Year,http://www.wikidata.org/entity/Q112135245,The Big Year
http://www.wikidata.org/entity/Q1403042,Waltzing Regitze,http://www.wikidata.org/entity/Q112043410,Q112043410
http://www.wikidata.org/entity/Q2072915,Slightly Scarlet,http://www.wikidata.org/entity/Q112078327,Love's Lovely Counterfeit
http://www.wikidata.org/entity/Q3989417,The Spell of the Yukon,http://www.wikidata.org/entity/Q112042595,The Spell of the Yukon
http://www.wikidata.org/entity/Q4821948,Aunt Clara,http://www.wikidata.org/entity/Q112049939,Aunt Clara
http://www.wikidata.org/entity/Q18414523,President Haudecoeur,http://www.wikidata.org/entity/Q112079712,Q112079712
http://www.wikidata.org/entity/Q767788,Where Is Winky's Horse?,http://www.wikidata.org/entity/Q112687063,Q112687063
http://www.wikidata.org/entity/Q1402866,The Camp Followers,http://www.wikidata.org/entity/Q112200026,Le soldatesse
http://www.wikidata.org/entity/Q1781803,Winky's Horse,http://www.wikidata.org/entity/Q112686836,Q112686836
http://www.wikidata.org/entity/Q6071996,Pequeñeces,http://www.wikidata.org/entity/Q112262940,Pequeñeces
http://www.wikidata.org/entity/Q7974065,Waterfront,http://www.wikidata.org/entity/Q112609512,Waterfront
http://www.wikidata.org/entity/Q17226542,Wood Job!,http://www.wikidata.org/entity/Q112726166,The easy life in Kamusari
http://www.wikidata.org/entity/Q108915326,Eternally Younger Than Those Idiots,http://www.wikidata.org/entity/Q112265411,Eternally Younger Than Those Idiots
http://www.wikidata.org/entity/Q15955726,Bhrantibilas,http://www.wikidata.org/entity/Q114771210,Bhranti Bilas
http://www.wikidata.org/entity/Q105807115,After Ever Happy,http://www.wikidata.org/entity/Q114740487,After Ever Happy
http://www.wikidata.org/entity/Q117745793,Die My Love,http://www.wikidata.org/entity/Q114762011,"Die, My Love"
http://www.wikidata.org/entity/Q1895210,Planeta Bur,http://www.wikidata.org/entity/Q113157546,Q113157546
http://www.wikidata.org/entity/Q2611839,The Woman,http://www.wikidata.org/entity/Q113270405,The Woman
http://www.wikidata.org/entity/Q4091855,Big School-Break,http://www.wikidata.org/entity/Q113157580,I go to people
http://www.wikidata.org/entity/Q4146403,Mister Designer,http://www.wikidata.org/entity/Q113157444,The Grey Motor Car
http://www.wikidata.org/entity/Q4538809,"Yaroslavna, Queen of France",http://www.wikidata.org/entity/Q113157662,Anna Yaroslavna — Queen of France
http://www.wikidata.org/entity/Q6358074,Kamilla and the Thief,http://www.wikidata.org/entity/Q113079578,Q113079578
http://www.wikidata.org/entity/Q6358078,Kamilla and the Thief II,http://www.wikidata.org/entity/Q113079578,Q113079578
http://www.wikidata.org/entity/Q9394544,Łuk Erosa,http://www.wikidata.org/entity/Q112728549,Q112728549
http://www.wikidata.org/entity/Q16831067,Diesel,http://www.wikidata.org/entity/Q112972834,Q112972834
http://www.wikidata.org/entity/Q17415616,Joy of Summer,http://www.wikidata.org/entity/Q113278784,Q113278784
http://www.wikidata.org/entity/Q18332788,Q18332788,http://www.wikidata.org/entity/Q112803199,Q112803199
http://www.wikidata.org/entity/Q57280267,Alone in Space,http://www.wikidata.org/entity/Q112965124,Q112965124
http://www.wikidata.org/entity/Q108864527,The People We Hate at the Wedding,http://www.wikidata.org/entity/Q113168006,The People We Hate at the Wedding
http://www.wikidata.org/entity/Q113164873,"Sen wa, Boku o Egaku",http://www.wikidata.org/entity/Q113159238,"Sen wa, Boku o Egaku"
http://www.wikidata.org/entity/Q114144283,Hell Dogs,http://www.wikidata.org/entity/Q113159302,Hell Dogs: Jigoku no Inu-tachi
http://www.wikidata.org/entity/Q117255424,Small Things Like These,http://www.wikidata.org/entity/Q113364856,Small Things Like These
http://www.wikidata.org/entity/Q489689,Temptation of Wolves,http://www.wikidata.org/entity/Q114236764,Q114236764
http://www.wikidata.org/entity/Q9364418,Uczta Baltazara,http://www.wikidata.org/entity/Q113959600,Uczta Baltazara
http://www.wikidata.org/entity/Q11281746,Chronicle of My Mother,http://www.wikidata.org/entity/Q113995956,Q113995956
http://www.wikidata.org/entity/Q17995688,The Light Shines Only There,http://www.wikidata.org/entity/Q113992300,The Light Shines Only There
http://www.wikidata.org/entity/Q109601808,We Couldn't Become Adults,http://www.wikidata.org/entity/Q114095467,Q114095467
http://www.wikidata.org/entity/Q114014656,The Teacher Who Promised the Sea,http://www.wikidata.org/entity/Q114014762,Q114014762
http://www.wikidata.org/entity/Q114015090,The House Among the Cactuses,http://www.wikidata.org/entity/Q114015273,Q114015273
http://www.wikidata.org/entity/Q114095472,Filip,http://www.wikidata.org/entity/Q114095576,Q114095576
http://www.wikidata.org/entity/Q115487822,American Colossus,http://www.wikidata.org/entity/Q115487796,Colossus
http://www.wikidata.org/entity/Q165164,100 Rifles,http://www.wikidata.org/entity/Q114267591,The Californio
http://www.wikidata.org/entity/Q734090,From This Day Forward,http://www.wikidata.org/entity/Q114273369,All Brides Are Beautiful
http://www.wikidata.org/entity/Q1195447,Seconds,http://www.wikidata.org/entity/Q114247681,Seconds
http://www.wikidata.org/entity/Q1633549,All That Heaven Allows,http://www.wikidata.org/entity/Q114267610,All That Heaven Allows
http://www.wikidata.org/entity/Q2938162,Caresses,http://www.wikidata.org/entity/Q114406431,Q114406431
http://www.wikidata.org/entity/Q11424080,Riding the Metro,http://www.wikidata.org/entity/Q114408292,Metro ni notte
http://www.wikidata.org/entity/Q12881023,A Crazy... Crazy... 40-year-old,http://www.wikidata.org/entity/Q114265722,Forty and ...
http://www.wikidata.org/entity/Q104760819,Phulkumar,http://www.wikidata.org/entity/Q114641990,Ei Samay
http://www.wikidata.org/entity/Q114457546,Io sono l'abisso,http://www.wikidata.org/entity/Q114457544,Q114457544
http://www.wikidata.org/entity/Q114870304,Starve Acre,http://www.wikidata.org/entity/Q114246926,Starve Acre
http://www.wikidata.org/entity/Q332368,A View to a Kill,http://www.wikidata.org/entity/Q113631228,From a View to a Kill
http://www.wikidata.org/entity/Q784934,The Englishman Who Went Up a Hill But Came Down a Mountain,http://www.wikidata.org/entity/Q113512130,The Englishman who Went up a Hill but Came down a Mountain
http://www.wikidata.org/entity/Q4182247,Q4182247,http://www.wikidata.org/entity/Q113469020,Q113469020
http://www.wikidata.org/entity/Q6438945,The Crown Jewels,http://www.wikidata.org/entity/Q113579940,Q113579940
http://www.wikidata.org/entity/Q12221462,Three Golden Hairs of Grandpa Know-All,http://www.wikidata.org/entity/Q113631585,Tři zlaté vlasy děda Vševěda
http://www.wikidata.org/entity/Q14955418,Klara,http://www.wikidata.org/entity/Q113682056,Q113682056
http://www.wikidata.org/entity/Q15695272,Q15695272,http://www.wikidata.org/entity/Q113662125,The Hammer of God
http://www.wikidata.org/entity/Q18292328,Q18292328,http://www.wikidata.org/entity/Q113676504,Q113676504
http://www.wikidata.org/entity/Q19878391,Gentle Giant,http://www.wikidata.org/entity/Q113925782,Gentle Ben
http://www.wikidata.org/entity/Q20183974,Der eiserne Gustav,http://www.wikidata.org/entity/Q113500734,Iron Gustav
http://www.wikidata.org/entity/Q24898931,You Are Not I,http://www.wikidata.org/entity/Q113499493,You Are Not I
http://www.wikidata.org/entity/Q65925001,Q65925001,http://www.wikidata.org/entity/Q113731809,The world outside
http://www.wikidata.org/entity/Q76018904,Auerhaus,http://www.wikidata.org/entity/Q113783535,Q113783535
http://www.wikidata.org/entity/Q105883400,The Whale,http://www.wikidata.org/entity/Q113653018,The Whale
http://www.wikidata.org/entity/Q109596263,"One Day, You Will Reach the Sea",http://www.wikidata.org/entity/Q113459507,Q113459507
http://www.wikidata.org/entity/Q111937655,The Killer: A Girl Who Deserves to Die,http://www.wikidata.org/entity/Q113548780,Q113548780
http://www.wikidata.org/entity/Q112977213,Mickey 17,http://www.wikidata.org/entity/Q113520957,Mickey7
http://www.wikidata.org/entity/Q113676440,Stolen,http://www.wikidata.org/entity/Q113676443,Stöld
http://www.wikidata.org/entity/Q10393531,Who Killed Mrs De Ropp?,http://www.wikidata.org/entity/Q116209955,The Lumber-Room
http://www.wikidata.org/entity/Q27964681,A Better Master,http://www.wikidata.org/entity/Q116233139,Q116233139
http://www.wikidata.org/entity/Q106716610,Abel with the Mouth Organ,http://www.wikidata.org/entity/Q116233791,Q116233791
http://www.wikidata.org/entity/Q3019070,Tol'able David,http://www.wikidata.org/entity/Q116031348,Tol'able David
http://www.wikidata.org/entity/Q7814066,Tol'able David,http://www.wikidata.org/entity/Q116031348,Tol'able David
http://www.wikidata.org/entity/Q93946897,Everest: The Summit of the Gods,http://www.wikidata.org/entity/Q116105035,Kamigami no Itadaki
http://www.wikidata.org/entity/Q1219589,Q1219589,http://www.wikidata.org/entity/Q115124761,The Merowingians (novel)
http://www.wikidata.org/entity/Q1305647,Anthony Adverse,http://www.wikidata.org/entity/Q115427434,Anthony Adverse
http://www.wikidata.org/entity/Q5409410,Eulis Atjih,http://www.wikidata.org/entity/Q115295347,Q115295347
http://www.wikidata.org/entity/Q25712362,Q25712362,http://www.wikidata.org/entity/Q115216196,Q115216196
http://www.wikidata.org/entity/Q110811891,So Cold the River,http://www.wikidata.org/entity/Q115155428,So Cold the River
http://www.wikidata.org/entity/Q126009194,The Wizard of the Kremlin,http://www.wikidata.org/entity/Q115164643,The Wizard of the Kremlin
http://www.wikidata.org/entity/Q188159,A Dangerous Method,http://www.wikidata.org/entity/Q114868548,The Talking Cure
http://www.wikidata.org/entity/Q195697,Tess of the Storm Country,http://www.wikidata.org/entity/Q115065144,Tess of the Storm Country
http://www.wikidata.org/entity/Q913324,Legends of the Fall,http://www.wikidata.org/entity/Q114870671,Legends of The Fall
http://www.wikidata.org/entity/Q1752682,Tess of the Storm Country,http://www.wikidata.org/entity/Q115065144,Tess of the Storm Country
http://www.wikidata.org/entity/Q2332471,Tess of the Storm Country,http://www.wikidata.org/entity/Q115065144,Tess of the Storm Country
http://www.wikidata.org/entity/Q2492698,And Nobody Weeps for Me,http://www.wikidata.org/entity/Q115088255,Q115088255
http://www.wikidata.org/entity/Q5472705,Fortress,http://www.wikidata.org/entity/Q114832636,Fortress
http://www.wikidata.org/entity/Q21528098,Tess of the Storm Country,http://www.wikidata.org/entity/Q115065144,Tess of the Storm Country
http://www.wikidata.org/entity/Q43370948,BlacKkKlansman,http://www.wikidata.org/entity/Q114869892,"Black Klansman: Race, Hate, and the Undercover Investigation of a Lifetime"
http://www.wikidata.org/entity/Q55081822,Ford v Ferrari,http://www.wikidata.org/entity/Q114860544,Go Like Hell
http://www.wikidata.org/entity/Q56604167,Words on Bathroom Walls,http://www.wikidata.org/entity/Q114898139,Words on Bathroom Walls
http://www.wikidata.org/entity/Q65677533,The Right of the Strongest,http://www.wikidata.org/entity/Q114856524,The Right of the Strongest
http://www.wikidata.org/entity/Q85321486,The Map of Tiny Perfect Things,http://www.wikidata.org/entity/Q114898616,The Map of Tiny Perfect Things
http://www.wikidata.org/entity/Q105986042,The Pale Blue Eye,http://www.wikidata.org/entity/Q114841755,The Pale Blue Eye
http://www.wikidata.org/entity/Q107027721,Bones and All,http://www.wikidata.org/entity/Q114841609,Bones & All
http://www.wikidata.org/entity/Q112057421,Asphalt City,http://www.wikidata.org/entity/Q115013252,Black Flies
http://www.wikidata.org/entity/Q113331181,The Wonder,http://www.wikidata.org/entity/Q114841703,The Wonder
http://www.wikidata.org/entity/Q284103,Water Drops on Burning Rocks,http://www.wikidata.org/entity/Q115746234,Drops on hot stones
http://www.wikidata.org/entity/Q3201388,The Absence,http://www.wikidata.org/entity/Q115773963,Absence
http://www.wikidata.org/entity/Q5476367,The Stolen Death,http://www.wikidata.org/entity/Q115571213,The Meat-Grinder
http://www.wikidata.org/entity/Q16889872,Genome Hazard,http://www.wikidata.org/entity/Q115683471,Genome Hazard
http://www.wikidata.org/entity/Q18669624,The Taste of Apple Seeds,http://www.wikidata.org/entity/Q115617029,The taste of apple seeds
http://www.wikidata.org/entity/Q19845073,Q19845073,http://www.wikidata.org/entity/Q115783657,Q115783657
http://www.wikidata.org/entity/Q26158142,The Beautiful Days of Aranjuez,http://www.wikidata.org/entity/Q115774340,The Beautiful Days of Aranjuez
http://www.wikidata.org/entity/Q114015817,What You Can See From here,http://www.wikidata.org/entity/Q115650100,Q115650100
http://www.wikidata.org/entity/Q115603909,The Dry Spell,http://www.wikidata.org/entity/Q115603908,Q115603908
http://www.wikidata.org/entity/Q116889996,A Hundred Flowers,http://www.wikidata.org/entity/Q115707151,Q115707151
http://www.wikidata.org/entity/Q122799676,The Tenderness,http://www.wikidata.org/entity/Q115798834,La ternura
http://www.wikidata.org/entity/Q127602909,Dog 51,http://www.wikidata.org/entity/Q115787039,Chien 51
http://www.wikidata.org/entity/Q2156801,Midsummer's Equation,http://www.wikidata.org/entity/Q117035719,A midsummer's equation
http://www.wikidata.org/entity/Q4072283,Certificate of Maturity,http://www.wikidata.org/entity/Q116921355,Certificate of Maturity
http://www.wikidata.org/entity/Q4840214,Bad Boys,http://www.wikidata.org/entity/Q116818813,Juvenile Delinquent
http://www.wikidata.org/entity/Q5151081,"Come Back, Charleston Blue",http://www.wikidata.org/entity/Q116843669,The Heat's On
http://www.wikidata.org/entity/Q11300170,Grasshopper,http://www.wikidata.org/entity/Q116826284,3 Assassins
http://www.wikidata.org/entity/Q11993906,Operation Cobra,http://www.wikidata.org/entity/Q116959010,Operation Cobra
http://www.wikidata.org/entity/Q12330342,Operation Cobra,http://www.wikidata.org/entity/Q116959010,Operation Cobra
http://www.wikidata.org/entity/Q15039473,Levkas Man,http://www.wikidata.org/entity/Q116969133,Levkas Man
http://www.wikidata.org/entity/Q19562086,Q19562086,http://www.wikidata.org/entity/Q117006122,The raspberry picker
http://www.wikidata.org/entity/Q113509952,The Sixth Child,http://www.wikidata.org/entity/Q116910817,Pleurer des rivières
http://www.wikidata.org/entity/Q116786106,The Portable Door,http://www.wikidata.org/entity/Q116786128,The Portable Door
http://www.wikidata.org/entity/Q116873269,Out of My Mind,http://www.wikidata.org/entity/Q116895741,Out of My Mind
http://www.wikidata.org/entity/Q1727478,Nothing But Ghosts,http://www.wikidata.org/entity/Q116510814,Nothing but ghosts
http://www.wikidata.org/entity/Q2223073,Schakels,http://www.wikidata.org/entity/Q116760926,Schakels
http://www.wikidata.org/entity/Q2576815,Willenbrock,http://www.wikidata.org/entity/Q116507911,Q116507911
http://www.wikidata.org/entity/Q4414864,Mine,http://www.wikidata.org/entity/Q116654367,Q116654367
http://www.wikidata.org/entity/Q5231850,Daydream,http://www.wikidata.org/entity/Q116449216,Q116449216
http://www.wikidata.org/entity/Q6387210,Ken,http://www.wikidata.org/entity/Q116449363,Sword
http://www.wikidata.org/entity/Q6492470,Las Tres perfectas casadas,http://www.wikidata.org/entity/Q116618359,The Three Perfect Wives
http://www.wikidata.org/entity/Q58915697,Rosenemil,http://www.wikidata.org/entity/Q116510631,Q116510631
http://www.wikidata.org/entity/Q109510942,Marlowe,http://www.wikidata.org/entity/Q116753375,The Black-Eyed Blonde
http://www.wikidata.org/entity/Q111677394,The Burning Cold,http://www.wikidata.org/entity/Q116339392,Fred
http://www.wikidata.org/entity/Q116044937,Three Minutes of Silence,http://www.wikidata.org/entity/Q116265117,Three Minutes of Silence
http://www.wikidata.org/entity/Q116498761,The Actor,http://www.wikidata.org/entity/Q116514145,Memory
http://www.wikidata.org/entity/Q116543259,(Ab)normal Desire,http://www.wikidata.org/entity/Q116543257,Seiyoku
http://www.wikidata.org/entity/Q3413642,Rudaali,http://www.wikidata.org/entity/Q117273389,Rudali
http://www.wikidata.org/entity/Q4522740,Q4522740,http://www.wikidata.org/entity/Q117211618,Shelmenko the Orderly
http://www.wikidata.org/entity/Q49509769,Q49509769,http://www.wikidata.org/entity/Q117211618,Shelmenko the Orderly
http://www.wikidata.org/entity/Q2016438,Young Man of Manhattan,http://www.wikidata.org/entity/Q117328122,Young Man of Manhattan
http://www.wikidata.org/entity/Q2249058,True Confession,http://www.wikidata.org/entity/Q117317051,Mon crime
http://www.wikidata.org/entity/Q3602850,A Woman Named Jackie,http://www.wikidata.org/entity/Q117357507,A Woman Named Jackie
http://www.wikidata.org/entity/Q7762841,The Search for Signs of Intelligent Life in the Universe,http://www.wikidata.org/entity/Q117311200,The Search for Signs of Intelligent Life in the Universe
http://www.wikidata.org/entity/Q16183298,I Am Happy,http://www.wikidata.org/entity/Q117474297,Q117474297
http://www.wikidata.org/entity/Q113696198,The Crime Is Mine,http://www.wikidata.org/entity/Q117317051,Mon crime
http://www.wikidata.org/entity/Q118164439,Superdesign: Italian radical design 1965-75,http://www.wikidata.org/entity/Q117382339,Superdesign: Italian radical design 1965-75
http://www.wikidata.org/entity/Q11385475,Samurai Nippon,http://www.wikidata.org/entity/Q117599058,Samurai Nippon
http://www.wikidata.org/entity/Q11541514,Yakuza Ladies,http://www.wikidata.org/entity/Q117590287,Q117590287
http://www.wikidata.org/entity/Q12837455,Q12837455,http://www.wikidata.org/entity/Q117828816,Q117828816
http://www.wikidata.org/entity/Q20040927,Sekai kara neko ga kietanara,http://www.wikidata.org/entity/Q117745027,If Cats Disappeared from the World
http://www.wikidata.org/entity/Q117599097,Samurai Nippon Niiro Tsuruchiyo,http://www.wikidata.org/entity/Q117599058,Samurai Nippon
http://www.wikidata.org/entity/Q117599108,Samurai Nippon,http://www.wikidata.org/entity/Q117599058,Samurai Nippon
http://www.wikidata.org/entity/Q117706944,"Sayonara, Girls.",http://www.wikidata.org/entity/Q117706943,Q117706943
http://www.wikidata.org/entity/Q117713276,Do Unto Others,http://www.wikidata.org/entity/Q117713369,Q117713369
http://www.wikidata.org/entity/Q117717959,Kubi,http://www.wikidata.org/entity/Q117720597,Kubi
http://www.wikidata.org/entity/Q117794004,Near and Far,http://www.wikidata.org/entity/Q117817764,Những khoảng cách còn lại
http://www.wikidata.org/entity/Q122879312,The Tearsmith,http://www.wikidata.org/entity/Q118385055,The Tearsmith
http://www.wikidata.org/entity/Q3413316,Taiyō no nai Machi,http://www.wikidata.org/entity/Q117859969,Taiyō no nai Machi
http://www.wikidata.org/entity/Q4428779,Lake Sonata,http://www.wikidata.org/entity/Q117879246,Q117879246
http://www.wikidata.org/entity/Q4449938,Tayna gornogo podzemelya,http://www.wikidata.org/entity/Q117842351,Q117842351
http://www.wikidata.org/entity/Q7687192,Tasher Desh,http://www.wikidata.org/entity/Q118111766,Tasher Desh
http://www.wikidata.org/entity/Q12490733,Kemelut Hidup,http://www.wikidata.org/entity/Q117894839,Q117894839
http://www.wikidata.org/entity/Q17040477,O Menino no Espelho,http://www.wikidata.org/entity/Q117863890,O Menino no Espelho
http://www.wikidata.org/entity/Q55605817,Bou Thakuranir Haat,http://www.wikidata.org/entity/Q118111485,Q118111485
http://www.wikidata.org/entity/Q86662761,Beyond the Horizon,http://www.wikidata.org/entity/Q117857261,Q117857261
http://www.wikidata.org/entity/Q118158556,Analog,http://www.wikidata.org/entity/Q118111488,Analog
http://www.wikidata.org/entity/Q1283810,"One, Two, Three",http://www.wikidata.org/entity/Q118499542,One two three
http://www.wikidata.org/entity/Q4549654,141 Minutes from the Unfinished Sentence,http://www.wikidata.org/entity/Q118499519,Q118499519
http://www.wikidata.org/entity/Q17209663,The Cowards Who Looked to the Sky,http://www.wikidata.org/entity/Q118393833,Q118393833
http://www.wikidata.org/entity/Q118669637,Woodland,http://www.wikidata.org/entity/Q118669652,Q118669652
http://www.wikidata.org/entity/Q18199330,Fantastic Beasts and Where to Find Them,http://www.wikidata.org/entity/Q119500539,Fantastic Beasts and Where to Find Them: The Original Screenplay
http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,http://www.wikidata.org/entity/Q119499198,Fantastic Beasts: The Secrets of Dumbledore — The Original Screenplay
http://www.wikidata.org/entity/Q116141853,The Land of Short Sentences,http://www.wikidata.org/entity/Q119398217,The Land of Short Sentences
http://www.wikidata.org/entity/Q119205965,My Fault,http://www.wikidata.org/entity/Q119352871,Q119352871
http://www.wikidata.org/entity/Q126063272,My Fault: London,http://www.wikidata.org/entity/Q119352871,Q119352871
http://www.wikidata.org/entity/Q1532311,Akseli and Elina,http://www.wikidata.org/entity/Q120757555,Reconciliation
http://www.wikidata.org/entity/Q5701632,Held to Answer,http://www.wikidata.org/entity/Q120911074,Held to Answer
http://www.wikidata.org/entity/Q10796223,"Me Thao, there was once a time when...",http://www.wikidata.org/entity/Q120749924,Chùa Đàn
http://www.wikidata.org/entity/Q11899258,Under the North Star II,http://www.wikidata.org/entity/Q120757555,Reconciliation
http://www.wikidata.org/entity/Q17182571,Legend,http://www.wikidata.org/entity/Q120750961,The Profession of Violence
http://www.wikidata.org/entity/Q116547139,Rough Diamond,http://www.wikidata.org/entity/Q120798362,Bugrinha
http://www.wikidata.org/entity/Q2084117,De Nieuwe Avonturen van Dik Trom,http://www.wikidata.org/entity/Q119045122,Dik Trom
http://www.wikidata.org/entity/Q2638860,Dik Trom,http://www.wikidata.org/entity/Q119045122,Dik Trom
http://www.wikidata.org/entity/Q6056514,Q6056514,http://www.wikidata.org/entity/Q119167082,Q119167082
http://www.wikidata.org/entity/Q11259914,Inn of Evil,http://www.wikidata.org/entity/Q119043276,Fukagawa anarakutei
http://www.wikidata.org/entity/Q118253328,Melchior The Apothecary: The Executioner's Daughter,http://www.wikidata.org/entity/Q118877061,Q118877061
http://www.wikidata.org/entity/Q118851332,Bad Lands,http://www.wikidata.org/entity/Q118851330,Q118851330
http://www.wikidata.org/entity/Q6443223,Kult ciała,http://www.wikidata.org/entity/Q121426728,Q121426728
http://www.wikidata.org/entity/Q118646371,Kyrie,http://www.wikidata.org/entity/Q121074401,Kyrie's Song
http://www.wikidata.org/entity/Q118803740,Happiness for Beginners,http://www.wikidata.org/entity/Q121432223,Happiness for Beginners
http://www.wikidata.org/entity/Q120640544,De Gaulle: Tilting Iron,http://www.wikidata.org/entity/Q121410301,A Certain Idea of France: The Life of Charles de Gaulle
http://www.wikidata.org/entity/Q121095163,Wil,http://www.wikidata.org/entity/Q121095145,Wil
http://www.wikidata.org/entity/Q121345239,Revolver Lily,http://www.wikidata.org/entity/Q121345260,Q121345260
http://www.wikidata.org/entity/Q131630491,The Housemaid,http://www.wikidata.org/entity/Q121304605,The Housemaid
http://www.wikidata.org/entity/Q139564930,De Gaulle: The Sovereign Edge,http://www.wikidata.org/entity/Q121410301,A Certain Idea of France: The Life of Charles de Gaulle
http://www.wikidata.org/entity/Q1210859,The New Adventures of Puss in Boots,http://www.wikidata.org/entity/Q120669834,Puss in Boots
http://www.wikidata.org/entity/Q1751536,Manslaughter,http://www.wikidata.org/entity/Q120198589,Manslaughter
http://www.wikidata.org/entity/Q3794074,Puss in Boots,http://www.wikidata.org/entity/Q120669834,Puss in Boots
http://www.wikidata.org/entity/Q4126078,1918,http://www.wikidata.org/entity/Q120638063,Q120638063
http://www.wikidata.org/entity/Q4235902,Puss in Boots,http://www.wikidata.org/entity/Q120669834,Puss in Boots
http://www.wikidata.org/entity/Q4256934,Legend of the island of Dvid,http://www.wikidata.org/entity/Q120281137,Q120281137
http://www.wikidata.org/entity/Q6054213,Q6054213,http://www.wikidata.org/entity/Q120484548,Q120484548
http://www.wikidata.org/entity/Q6059460,Seven ne yapmaz,http://www.wikidata.org/entity/Q120411698,Seven Ne Yapmaz
http://www.wikidata.org/entity/Q6064820,Son Akın,http://www.wikidata.org/entity/Q120411499,Son Akin
http://www.wikidata.org/entity/Q6068562,Q6068562,http://www.wikidata.org/entity/Q120416070,Sabahsiz Geceler
http://www.wikidata.org/entity/Q6070146,Yayla Kartalı,http://www.wikidata.org/entity/Q120380028,Q120380028
http://www.wikidata.org/entity/Q6072221,Kiraci,http://www.wikidata.org/entity/Q120483217,Kiraci
http://www.wikidata.org/entity/Q6091584,Kirpi,http://www.wikidata.org/entity/Q120483245,Kirpi
http://www.wikidata.org/entity/Q10561597,Q10561597,http://www.wikidata.org/entity/Q120198589,Manslaughter
http://www.wikidata.org/entity/Q13470014,Young Mrs. Winthrop,http://www.wikidata.org/entity/Q120014743,Young Mrs. Winthrop
http://www.wikidata.org/entity/Q15270965,Pro kota...,http://www.wikidata.org/entity/Q120669834,Puss in Boots
http://www.wikidata.org/entity/Q17450894,Sisli Hatiralar,http://www.wikidata.org/entity/Q120411644,Sisli Hatiralar
http://www.wikidata.org/entity/Q19472212,Q19472212,http://www.wikidata.org/entity/Q120411698,Seven Ne Yapmaz
http://www.wikidata.org/entity/Q56277678,The Astrologer,http://www.wikidata.org/entity/Q120403321,The Astrologer
http://www.wikidata.org/entity/Q77848943,Yakut Gözlü Kedi,http://www.wikidata.org/entity/Q120380369,Q120380369
http://www.wikidata.org/entity/Q97205355,Kezban,http://www.wikidata.org/entity/Q120483318,Kezban
http://www.wikidata.org/entity/Q97217176,Yakılacak Kitap,http://www.wikidata.org/entity/Q120403004,Yakilacak Kitap
http://www.wikidata.org/entity/Q118212710,Nasipse Adayız,http://www.wikidata.org/entity/Q120501530,Q120501530
http://www.wikidata.org/entity/Q120403126,Yakilacak Kitap,http://www.wikidata.org/entity/Q120403004,Yakilacak Kitap
http://www.wikidata.org/entity/Q120483337,Kezban,http://www.wikidata.org/entity/Q120483318,Kezban
http://www.wikidata.org/entity/Q121133839,Love in Taipei,http://www.wikidata.org/entity/Q120404360,"Loveboat, Taipei"
http://www.wikidata.org/entity/Q124577250,All The Long Nights,http://www.wikidata.org/entity/Q120336258,All The Long Nights
http://www.wikidata.org/entity/Q131302012,Motherhood,http://www.wikidata.org/entity/Q120336573,Motherhood
http://www.wikidata.org/entity/Q134611072,Till We Meet Again On The Lily Hill,http://www.wikidata.org/entity/Q120333140,Till We Meet Again On The Lily Hill
http://www.wikidata.org/entity/Q917469,The Divorcee,http://www.wikidata.org/entity/Q121775426,Ex-Wife
http://www.wikidata.org/entity/Q5079383,The Eyes of Love,http://www.wikidata.org/entity/Q121541328,Q121541328
http://www.wikidata.org/entity/Q28840398,One World or None,http://www.wikidata.org/entity/Q121854700,One World Or None
http://www.wikidata.org/entity/Q112977212,The Promised Land,http://www.wikidata.org/entity/Q121858091,The Captain and Ann Barbara
http://www.wikidata.org/entity/Q130613738,Q130613738,http://www.wikidata.org/entity/Q121682853,Q121682853
http://www.wikidata.org/entity/Q121896899,Nina of the Wolves,http://www.wikidata.org/entity/Q121896895,Q121896895
http://www.wikidata.org/entity/Q67203156,The Last Aristocrat,http://www.wikidata.org/entity/Q122046330,Q122046330
http://www.wikidata.org/entity/Q119983321,Billie Blue,http://www.wikidata.org/entity/Q122148577,Q122148577
http://www.wikidata.org/entity/Q894846,Mission to Moscow,http://www.wikidata.org/entity/Q123168810,Mission to Moscow
