id,rating,votes,spectacle,spectacle_v
420,7.9,28729.0,-0.15211299846258716,-0.6152503899647843
422,7.1,226956.0,0.6503033818246927,0.2742372094213907
423,7.3,14026.0,0.9072181406706252,0.8144021041150916
428,7.9,2481.0,0.5263349464866203,0.14728640457546036
429,7.9,44771.0,0.9203858291715431,0.8144021041150916
430,8.0,27265.0,-0.01771643494950258,0.2742372094213907
431,7.8,87106.0,1.1063794269273564,0.5920302042685478
434,7.5,80264.0,1.1063794269273564,0.5920302042685478
437,6.7,1678.0,0.29263080123050034,0.2742372094213907
438,7.7,233200.0,1.2175653768506283,0.8144021041150916
442,7.6,23570.0,0.43120230269444404,0.8144021041150916
444,7.6,103516.0,0.18144485130722846,0.051865309574846946
448,7.4,16297.0,0.741549538874447,0.8144021041150916
450,7.0,6261.0,0.9607619725464102,0.8951543908648253
451,8.0,157764.0,1.1063794269273564,0.5920302042685478
452,8.1,24912.0,0.29263080123050034,0.2742372094213907
457,7.8,102870.0,1.2175653768506283,0.8144021041150916
458,7.7,75544.0,0.5191776390279033,0.3696583044220041
461,8.1,66125.0,0.29263080123050034,0.2742372094213907
462,7.3,14056.0,0.12822711792534666,0.8144021041150916
464,8.0,44326.0,-0.35127428471931815,-0.39287849011824055
468,8.2,305020.0,1.3491876772752491,1.4353192855585262
470,8.0,40222.0,0.18144485130722846,0.051865309574846946
471,7.3,6933.0,0.43120230269444404,0.8144021041150916
472,7.3,7040.0,-0.12890238487277447,0.051865309574846946
476,7.0,35692.0,0.6503033818246927,0.2742372094213907
478,7.4,122834.0,1.0387290865535321,0.8144021041150916
482,7.7,15693.0,1.2175653768506283,0.8144021041150916
484,7.2,44730.0,1.2175653768506283,0.8144021041150916
487,6.2,927.0,-0.12890238487277447,0.051865309574846946
488,6.3,17223.0,0.6303635889511752,0.5920302042685478
489,7.9,94308.0,1.2175653768506283,0.8144021041150916
490,6.9,4499.0,0.29263080123050034,0.2742372094213907
492,6.4,4081.0,0.8091998792482712,0.5920302042685478
493,7.1,11862.0,0.18144485130722846,0.051865309574846946
494,8.0,33493.0,-0.04092704853931526,-0.39287849011824055
495,7.6,18059.0,0.29263080123050034,0.2742372094213907
496,8.1,205269.0,-0.01771643494950258,0.2742372094213907
497,4.8,14000.0,-0.01771643494950258,0.2742372094213907
498,6.9,2528.0,0.07025890138395659,-0.17050659027169682
499,7.5,8084.0,0.6503033818246927,0.2742372094213907
500,7.3,3130.0,0.18144485130722846,0.051865309574846946
501,6.6,1678.0,0.2055595821316051,-0.6152503899647843
503,7.5,5457.0,0.42793148197814895,-0.17050659027169682
505,7.6,12933.0,-0.15211299846258716,-0.6152503899647843
510,7.2,7080.0,0.42793148197814895,-0.17050659027169682
512,7.6,8318.0,-0.08863759603962196,-0.4882995851188539
514,7.1,5470.0,-0.01771643494950258,0.2742372094213907
515,7.5,5517.0,0.5391174319014208,0.051865309574846946
519,7.9,65286.0,0.748706846333164,0.5920302042685478
520,8.1,38136.0,0.9072181406706252,0.8144021041150916
522,7.2,10595.0,0.29263080123050034,0.2742372094213907
523,7.5,5214.0,-0.42219544580943763,-1.155415284658485
528,7.6,23872.0,-0.01771643494950258,0.2742372094213907
529,7.9,59871.0,0.8163571867069882,0.3696583044220041
532,7.5,9157.0,0.8598927962564359,0.8144021041150916
534,7.6,11769.0,0.46880418298084753,0.6265839729220849
537,7.5,569790.0,0.6503033818246927,0.2742372094213907
539,7.8,123628.0,1.2175653768506283,0.8144021041150916
540,7.3,26729.0,0.4919034420289458,0.6727824910182817
542,7.2,3321.0,1.2175653768506283,0.8144021041150916
546,7.1,243444.0,1.2175653768506283,0.8144021041150916
547,7.8,417505.0,0.022548353883649914,-0.2659276852723102
548,7.3,96921.0,0.9072181406706252,0.8144021041150916
549,8.5,1263542.0,0.9072181406706252,0.8144021041150916
550,5.4,2060.0,0.18144485130722846,0.051865309574846946
553,6.4,108428.0,0.9607619725464102,0.8951543908648253
554,7.4,29120.0,1.2308444198932604,1.4353192855585262
556,7.7,327755.0,1.5816791539898445,2.1369887537516945
558,6.6,139643.0,0.6503033818246927,0.2742372094213907
561,4.9,393.0,0.6503033818246927,0.2742372094213907
562,7.3,272296.0,-0.12890238487277447,0.051865309574846946
568,7.0,8925.0,0.6303635889511752,0.5920302042685478
569,9.0,988087.0,-0.8146256293552073,-1.4732082795056423
571,7.5,20169.0,0.07037025592567096,0.4504105911717378
572,8.0,77952.0,0.18144485130722846,0.051865309574846946
577,8.3,97207.0,0.8163571867069882,0.3696583044220041
578,7.1,93656.0,0.29263080123050034,0.2742372094213907
579,6.8,221070.0,0.29263080123050034,0.2742372094213907
